dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,datetime,hour,day,weekday,month,aqi_change,aqi_roll3,pm_ratio,pm2_5_roll3,pm10_roll3,aqi_lag1,pm2_5_lag1
1723118400,3,667.57,1.12,16.11,103.0,11.09,18.34,19.27,4.24,2024-08-08 12:00:00,12,8,3,8,0.0,3.0,0.9517384535547483,17.92,18.80666666666667,3.0,17.97
1723122000,2,1575.47,7.71,63.06,40.77,8.94,24.74,26.92,8.74,2024-08-08 13:00:00,13,8,3,8,-1.0,2.6666666666666665,0.9190193164933134,20.349999999999998,21.680000000000003,3.0,18.34
1723125600,3,2616.88,30.4,84.31,1.88,7.75,34.85,39.3,13.81,2024-08-08 14:00:00,14,8,3,8,1.0,2.6666666666666665,0.8867684478371503,25.97666666666667,28.49666666666667,2.0,24.74
1723129200,3,3124.24,54.99,73.34,0.0,7.99,43.51,50.12,15.45,2024-08-08 15:00:00,15,8,3,8,0.0,2.6666666666666665,0.8681165203511573,34.36666666666667,38.78,3.0,34.85
1723132800,3,3097.53,56.77,63.75,0.0,7.99,47.23,55.12,15.2,2024-08-08 16:00:00,16,8,3,8,0.0,3.0,0.8568577648766328,41.86333333333334,48.18,3.0,43.51
1723136400,3,2723.69,44.26,54.15,0.0,7.09,46.72,55.07,13.93,2024-08-08 17:00:00,17,8,3,8,0.0,3.0,0.8483747957145451,45.82,53.43666666666667,3.0,47.23
1723140000,3,2483.37,37.1,50.72,0.0,6.26,45.89,54.58,12.29,2024-08-08 18:00:00,18,8,3,8,0.0,3.0,0.8407841700256504,46.61333333333334,54.923333333333325,3.0,46.72
1723143600,3,2136.23,25.03,51.41,0.01,5.13,42.92,51.01,10.13,2024-08-08 19:00:00,19,8,3,8,0.0,3.0,0.8414036463438542,45.17666666666667,53.553333333333335,3.0,45.89
1723147200,3,1735.69,9.39,54.15,0.56,4.35,40.2,47.82,8.61,2024-08-08 20:00:00,20,8,3,8,0.0,3.0,0.8406524466750315,43.00333333333334,51.13666666666668,3.0,42.92
1723150800,3,1321.79,0.34,43.87,15.56,3.99,36.92,43.58,7.35,2024-08-08 21:00:00,21,8,3,8,0.0,3.0,0.8471776044056908,40.01333333333333,47.47,3.0,40.2
1723154400,3,1014.71,0.0,27.42,31.47,3.78,33.32,39.16,6.52,2024-08-08 22:00:00,22,8,3,8,0.0,3.0,0.8508682328907049,36.81333333333334,43.52,3.0,36.92
1723158000,3,934.6,0.01,22.62,27.54,3.73,32.07,38.03,7.16,2024-08-08 23:00:00,23,8,3,8,0.0,3.0,0.8432816197738627,34.10333333333333,40.25666666666667,3.0,33.32
1723161600,3,921.25,0.04,22.28,21.28,3.99,31.55,37.52,8.36,2024-08-09 00:00:00,0,9,4,8,0.0,3.0,0.8408848614072494,32.31333333333333,38.23666666666667,3.0,32.07
1723165200,3,1001.36,0.47,27.42,11.8,4.29,31.51,37.31,9.37,2024-08-09 01:00:00,1,9,4,8,0.0,3.0,0.8445456982042348,31.709999999999997,37.620000000000005,3.0,31.55
1723168800,3,1455.31,14.53,35.99,4.25,5.36,34.01,40.06,10.01,2024-08-09 02:00:00,2,9,4,8,0.0,3.0,0.8489765351972041,32.35666666666666,38.296666666666674,3.0,31.51
1723172400,3,1976.01,33.97,43.18,9.66,7.03,36.31,42.1,10.13,2024-08-09 03:00:00,3,9,4,8,0.0,3.0,0.8624703087885986,33.943333333333335,39.82333333333334,3.0,34.01
1723176000,2,947.95,4.86,27.42,68.66,15.74,24.32,26.63,5.51,2024-08-09 04:00:00,4,9,4,8,-1.0,2.6666666666666665,0.9132557266241081,31.546666666666667,36.263333333333335,3.0,36.31
1723179600,3,787.73,2.74,18.68,105.86,17.64,25.22,27.05,4.88,2024-08-09 05:00:00,5,9,4,8,1.0,2.6666666666666665,0.9323475046210721,28.616666666666664,31.926666666666666,2.0,24.32
1723183200,4,714.3,1.47,12.17,143.05,17.4,30.63,32.33,4.81,2024-08-09 06:00:00,6,9,4,8,1.0,3.0,0.9474172595112899,26.723333333333333,28.67,3.0,25.22
1723186800,4,607.49,0.78,6.94,153.06,12.64,29.43,30.7,4.02,2024-08-09 07:00:00,7,9,4,8,0.0,3.6666666666666665,0.9586319218241043,28.426666666666666,30.02666666666667,4.0,30.63
1723190400,4,600.81,0.73,6.51,155.93,11.21,30.48,31.63,4.02,2024-08-09 08:00:00,8,9,4,8,0.0,4.0,0.9636421119190642,30.179999999999996,31.55333333333333,4.0,29.43
1723194000,4,634.19,0.79,7.2,160.22,11.21,32.63,33.78,4.31,2024-08-09 09:00:00,9,9,4,8,0.0,4.0,0.9659561870929545,30.846666666666668,32.03666666666667,4.0,30.48
1723197600,4,667.57,0.85,8.4,163.08,12.04,34.37,35.53,4.5,2024-08-09 10:00:00,10,9,4,8,0.0,4.0,0.9673515339150013,32.49333333333333,33.64666666666667,4.0,32.63
1723201200,4,714.3,0.92,10.62,157.36,12.52,35.03,36.21,4.75,2024-08-09 11:00:00,11,9,4,8,0.0,4.0,0.9674123170394918,34.01,35.17333333333334,4.0,34.37
1723204800,4,794.41,0.96,14.91,145.91,12.04,34.68,35.89,5.13,2024-08-09 12:00:00,12,9,4,8,0.0,4.0,0.9662858735023683,34.693333333333335,35.87666666666667,4.0,35.03
1723208400,3,1214.98,1.33,39.07,107.29,10.01,37.16,38.95,7.54,2024-08-09 13:00:00,13,9,4,8,-1.0,3.6666666666666665,0.9540436456996148,35.623333333333335,37.01666666666667,4.0,34.68
1723212000,3,1695.63,0.29,63.06,61.51,8.11,41.07,44.05,10.77,2024-08-09 14:00:00,14,9,4,8,0.0,3.3333333333333335,0.9323496027241771,37.63666666666666,39.63,3.0,37.16
1723215600,3,1869.2,0.0,66.49,40.41,7.09,43.65,47.88,12.41,2024-08-09 15:00:00,15,9,4,8,0.0,3.0,0.9116541353383458,40.626666666666665,43.626666666666665,3.0,41.07
1723219200,3,1735.69,0.0,56.21,38.98,5.9,42.75,47.79,12.29,2024-08-09 16:00:00,16,9,4,8,0.0,3.0,0.8945386064030132,42.49,46.573333333333345,3.0,43.65
1723222800,3,1428.6,0.0,42.5,46.49,4.89,39.65,44.84,10.77,2024-08-09 17:00:00,17,9,4,8,0.0,3.0,0.8842551293487956,42.01666666666667,46.836666666666666,3.0,42.75
1723226400,3,1228.33,0.0,34.62,55.07,4.53,37.52,42.34,8.87,2024-08-09 18:00:00,18,9,4,8,0.0,3.0,0.8861596598960794,39.973333333333336,44.99000000000001,3.0,39.65
1723230000,3,1041.41,0.0,25.02,69.38,4.29,36.62,40.44,7.03,2024-08-09 19:00:00,19,9,4,8,0.0,3.0,0.9055390702274975,37.93,42.540000000000006,3.0,37.52
1723233600,3,881.2,0.0,15.77,82.97,3.76,37.25,40.13,5.76,2024-08-09 20:00:00,20,9,4,8,0.0,3.0,0.9282332419636182,37.129999999999995,40.97,3.0,36.62
1723237200,3,781.06,0.0,9.6,92.98,3.4,37.68,39.84,5.0,2024-08-09 21:00:00,21,9,4,8,0.0,3.0,0.9457831325301204,37.18333333333333,40.13666666666666,3.0,37.25
1723240800,3,727.65,0.0,6.77,98.71,3.67,36.85,38.46,4.56,2024-08-09 22:00:00,22,9,4,8,0.0,3.0,0.9581383255330214,37.26,39.47666666666667,3.0,37.68
1723244400,3,707.63,0.0,6.0,97.27,4.11,35.01,36.38,4.62,2024-08-09 23:00:00,23,9,4,8,0.0,3.0,0.962341946124244,36.513333333333335,38.22666666666667,3.0,36.85
1723248000,3,707.63,0.0,6.25,94.41,4.65,33.54,34.77,4.81,2024-08-10 00:00:00,0,10,5,8,0.0,3.0,0.9646246764452113,35.13333333333333,36.53666666666667,3.0,35.01
1723251600,3,747.68,0.0,8.05,92.98,5.25,32.03,33.19,4.88,2024-08-10 01:00:00,1,10,5,8,0.0,3.0,0.9650497137692077,33.52666666666667,34.78,3.0,33.54
1723255200,3,881.2,0.05,15.59,86.55,6.08,30.92,32.26,4.94,2024-08-10 02:00:00,2,10,5,8,0.0,3.0,0.9584624922504651,32.163333333333334,33.406666666666666,3.0,32.03
1723258800,3,1094.82,0.86,25.02,82.25,7.51,30.38,31.92,5.13,2024-08-10 03:00:00,3,10,5,8,0.0,3.0,0.9517543859649122,31.11,32.45666666666667,3.0,30.92
1723262400,3,1148.22,1.51,24.33,94.41,8.82,29.12,30.67,5.07,2024-08-10 04:00:00,4,10,5,8,0.0,3.0,0.9494620149983697,30.14,31.616666666666664,3.0,30.38
1723266000,3,1094.82,1.02,20.22,111.58,10.13,26.76,28.22,5.0,2024-08-10 05:00:00,5,10,5,8,0.0,3.0,0.9482636428065203,28.753333333333334,30.27,3.0,29.12
1723269600,3,1028.06,0.55,17.14,120.16,12.04,24.17,25.5,5.0,2024-08-10 06:00:00,6,10,5,8,0.0,3.0,0.947843137254902,26.683333333333337,28.130000000000006,3.0,26.76
1723273200,3,894.55,0.24,13.02,127.32,15.02,19.76,20.69,4.02,2024-08-10 07:00:00,7,10,5,8,0.0,3.0,0.9550507491541808,23.563333333333333,24.803333333333338,3.0,24.17
1723276800,3,867.84,0.2,13.19,128.75,16.93,18.64,19.45,3.83,2024-08-10 08:00:00,8,10,5,8,0.0,3.0,0.9583547557840617,20.856666666666666,21.880000000000006,3.0,19.76
1723280400,3,907.9,0.18,14.91,127.32,18.6,19.23,20.06,3.99,2024-08-10 09:00:00,9,10,5,8,0.0,3.0,0.9586241276171487,19.210000000000004,20.066666666666666,3.0,18.64
1723284000,3,961.3,0.32,16.45,130.18,20.27,20.89,21.74,4.05,2024-08-10 10:00:00,10,10,5,8,0.0,3.0,0.9609015639374426,19.58666666666667,20.416666666666668,3.0,19.23
1723287600,3,974.66,0.52,16.28,137.33,19.79,22.46,23.3,3.96,2024-08-10 11:00:00,11,10,5,8,0.0,3.0,0.9639484978540772,20.86,21.700000000000003,3.0,20.89
1723291200,4,974.66,0.54,16.96,140.19,18.12,22.97,23.8,3.96,2024-08-10 12:00:00,12,10,5,8,1.0,3.3333333333333335,0.965126050420168,22.106666666666666,22.94666666666667,3.0,22.46
1723294800,3,1335.14,0.85,37.36,108.72,13.59,25.64,26.99,6.02,2024-08-10 13:00:00,13,10,5,8,-1.0,3.3333333333333335,0.9499814746202297,23.689999999999998,24.69666666666667,4.0,22.97
1723298400,3,1762.39,0.19,55.52,68.66,9.06,29.31,31.63,8.23,2024-08-10 14:00:00,14,10,5,8,0.0,3.3333333333333335,0.9266519127410686,25.973333333333333,27.47333333333334,3.0,25.64
1723302000,3,1842.5,0.0,54.84,50.07,6.97,31.07,34.33,9.25,2024-08-10 15:00:00,15,10,5,8,0.0,3.0,0.9050393242062337,28.673333333333336,30.983333333333334,3.0,29.31
1723305600,3,1628.88,0.0,41.13,55.07,5.54,30.32,33.79,8.74,2024-08-10 16:00:00,16,10,5,8,0.0,3.0,0.8973068955312223,30.233333333333334,33.25,3.0,31.07
1723309200,3,1321.79,0.0,27.08,69.38,4.65,27.7,30.72,7.03,2024-08-10 17:00:00,17,10,5,8,0.0,3.0,0.9016927083333334,29.69666666666667,32.946666666666665,3.0,30.32
1723312800,2,1121.52,0.0,20.56,79.39,4.47,24.78,27.17,5.64,2024-08-10 18:00:00,18,10,5,8,-1.0,2.6666666666666665,0.9120353330879647,27.599999999999998,30.560000000000002,3.0,27.7
1723316400,2,947.95,0.0,14.91,87.98,5.13,21.86,23.54,4.62,2024-08-10 19:00:00,19,10,5,8,0.0,2.3333333333333335,0.9286321155480034,24.78,27.143333333333334,2.0,24.78
1723320000,2,881.2,0.0,12.51,87.98,6.44,20.91,22.3,4.37,2024-08-10 20:00:00,20,10,5,8,0.0,2.0,0.9376681614349776,22.516666666666666,24.33666666666667,2.0,21.86
1723323600,2,827.79,0.0,10.02,89.41,8.46,20.23,21.43,4.12,2024-08-10 21:00:00,21,10,5,8,0.0,2.0,0.9440037330844611,21.0,22.423333333333336,2.0,20.91
1723327200,2,814.44,0.0,8.74,85.83,8.94,19.21,20.4,4.31,2024-08-10 22:00:00,22,10,5,8,0.0,2.0,0.9416666666666668,20.116666666666664,21.37666666666667,2.0,20.23
1723330800,2,854.49,0.0,8.83,75.1,7.75,19.5,20.94,5.07,2024-08-10 23:00:00,23,10,5,8,0.0,2.0,0.9312320916905443,19.646666666666665,20.923333333333336,2.0,19.21
1723334400,2,894.55,0.0,-9999.0,66.52,7.21,19.92,21.59,6.08,2024-08-11 00:00:00,0,11,6,8,0.0,2.0,0.9226493747105142,19.543333333333333,20.97666666666667,2.0,19.5
1723338000,2,974.66,0.0,14.05,56.51,6.85,20.47,22.38,6.71,2024-08-11 01:00:00,1,11,6,8,0.0,2.0,0.9146559428060769,19.963333333333335,21.63666666666667,2.0,19.92
1723341600,2,1255.04,0.01,28.45,38.27,7.03,22.2,24.6,6.59,2024-08-11 02:00:00,2,11,6,8,0.0,2.0,0.9024390243902438,20.863333333333333,22.85666666666667,2.0,20.47
1723345200,2,1682.28,0.26,49.35,19.67,8.11,24.19,26.88,6.33,2024-08-11 03:00:00,3,11,6,8,0.0,2.0,0.8999255952380953,22.286666666666665,24.62,2.0,22.2
1723348800,2,1815.8,0.11,52.09,23.6,9.06,23.09,25.63,5.95,2024-08-11 04:00:00,4,11,6,8,0.0,2.0,0.9008973858759267,23.16,25.703333333333337,2.0,24.19
1723352400,2,1708.98,0.11,47.3,25.75,8.11,20.04,22.61,5.76,2024-08-11 05:00:00,5,11,6,8,0.0,2.0,0.8863334807607254,22.439999999999998,25.040000000000003,2.0,23.09
1723356000,2,1255.04,0.11,30.5,37.55,6.38,15.34,17.26,4.88,2024-08-11 06:00:00,6,11,6,8,0.0,2.0,0.8887601390498261,19.49,21.83333333333334,2.0,20.04
1723359600,2,834.47,0.17,13.37,50.07,6.2,11.96,12.85,3.45,2024-08-11 07:00:00,7,11,6,8,0.0,2.0,0.9307392996108951,15.780000000000001,17.573333333333334,2.0,15.34
1723363200,2,774.38,0.14,12.17,43.27,6.08,11.23,11.93,3.36,2024-08-11 08:00:00,8,11,6,8,0.0,2.0,0.9413243922883487,12.843333333333334,14.013333333333335,2.0,11.96
1723366800,2,747.68,0.15,12.68,43.27,6.08,10.32,10.96,3.39,2024-08-11 09:00:00,9,11,6,8,0.0,2.0,0.9416058394160584,11.170000000000002,11.913333333333336,2.0,11.23
1723370400,1,761.03,0.8,13.37,55.79,6.14,9.7,10.35,3.55,2024-08-11 10:00:00,10,11,6,8,-1.0,1.6666666666666667,0.9371980676328502,10.416666666666666,11.080000000000004,2.0,10.32
1723374000,2,854.49,1.63,15.77,73.67,5.66,10.14,10.87,3.83,2024-08-11 11:00:00,11,11,6,8,1.0,1.6666666666666667,0.9328426862925484,10.053333333333333,10.726666666666668,1.0,9.7
1723377600,2,974.66,2.46,21.08,78.68,5.13,10.96,11.8,4.18,2024-08-11 12:00:00,12,11,6,8,0.0,1.6666666666666667,0.9288135593220339,10.266666666666667,11.006666666666668,2.0,10.14
1723381200,2,1361.85,3.8,41.13,52.21,4.47,13.24,14.7,5.76,2024-08-11 13:00:00,13,11,6,8,0.0,2.0,0.9006802721088436,11.446666666666667,12.456666666666669,2.0,10.96
1723384800,2,1869.2,2.88,65.8,13.77,4.47,17.66,20.58,8.04,2024-08-11 14:00:00,14,11,6,8,0.0,2.0,0.8581146744412051,13.953333333333333,15.693333333333335,2.0,13.24
1723388400,2,2056.12,5.81,69.23,1.59,4.77,21.62,25.99,9.25,2024-08-11 15:00:00,15,11,6,8,0.0,2.0,0.8318584070796461,17.506666666666664,20.423333333333332,2.0,17.66
1723392000,2,2002.72,6.71,64.43,0.88,4.65,23.87,29.41,9.63,2024-08-11 16:00:00,16,11,6,8,0.0,2.0,0.8116286977218633,21.05,25.326666666666668,2.0,21.62
1723395600,2,1695.63,2.71,55.52,3.62,3.99,23.03,28.98,8.36,2024-08-11 17:00:00,17,11,6,8,0.0,2.0,0.7946859903381642,22.840000000000003,28.12666666666667,2.0,23.87
1723399200,2,1321.79,0.36,41.13,14.31,3.52,19.44,24.64,6.59,2024-08-11 18:00:00,18,11,6,8,0.0,2.0,0.788961038961039,22.113333333333333,27.676666666666673,2.0,23.03
1723402800,2,1174.93,0.31,34.62,15.2,2.92,17.29,21.8,5.57,2024-08-11 19:00:00,19,11,6,8,0.0,2.0,0.7931192660550458,19.92,25.140000000000004,2.0,19.44
1723406400,2,1268.39,1.22,36.33,5.05,2.98,19.34,24.42,6.46,2024-08-11 20:00:00,20,11,6,8,0.0,2.0,0.7919737919737919,18.69,23.620000000000005,2.0,17.29
1723410000,2,1268.39,1.49,33.24,2.75,3.49,21.55,27.16,8.36,2024-08-11 21:00:00,21,11,6,8,0.0,2.0,0.7934462444771724,19.39333333333333,24.460000000000004,2.0,19.34
1723413600,2,1255.04,1.44,30.5,2.3,4.35,24.03,30.05,11.02,2024-08-11 22:00:00,22,11,6,8,0.0,2.0,0.799667221297837,21.64,27.210000000000004,2.0,21.55
1723417200,3,1255.04,1.41,28.1,2.06,4.95,26.28,32.65,11.78,2024-08-11 23:00:00,23,11,6,8,1.0,2.3333333333333335,0.8049004594180705,23.953333333333333,29.953333333333337,2.0,24.03
1723420800,3,1281.74,2.68,26.73,1.05,5.25,28.29,35.08,12.03,2024-08-12 00:00:00,0,12,0,8,0.0,2.6666666666666665,0.806442417331813,26.200000000000003,32.593333333333334,3.0,26.28
1723424400,3,1401.9,8.27,26.39,0.17,5.48,30.23,37.71,12.54,2024-08-12 01:00:00,1,12,0,8,0.0,3.0,0.8016441262264651,28.26666666666667,35.14666666666667,3.0,28.29
1723428000,3,1922.61,30.85,28.45,1.45,6.5,34.81,43.68,12.79,2024-08-12 02:00:00,2,12,0,8,0.0,3.0,0.7969322344322345,31.110000000000003,38.82333333333333,3.0,30.23
1723431600,3,2696.99,58.11,40.1,5.72,8.11,40.39,49.85,12.41,2024-08-12 03:00:00,3,12,0,8,0.0,3.0,0.8102306920762287,35.14333333333334,43.74666666666667,3.0,34.81
1723435200,2,1041.41,5.2,25.02,68.66,15.97,18.49,21.22,5.64,2024-08-12 04:00:00,4,12,0,8,-1.0,2.6666666666666665,0.8713477851083883,31.230000000000004,38.25,3.0,40.39
1723438800,3,794.41,2.15,13.88,103.0,12.99,15.51,17.21,4.43,2024-08-12 05:00:00,5,12,0,8,1.0,2.6666666666666665,0.9012202208018594,24.796666666666667,29.426666666666666,2.0,18.49
1723442400,3,687.6,1.19,8.91,121.59,11.8,16.68,18.03,4.37,2024-08-12 06:00:00,6,12,0,8,0.0,2.6666666666666665,0.9251247920133111,16.893333333333334,18.820000000000004,3.0,15.51
1723446000,3,634.19,0.87,6.68,128.75,11.09,17.97,19.08,4.24,2024-08-12 07:00:00,7,12,0,8,0.0,3.0,0.9418238993710693,16.72,18.10666666666667,3.0,16.68
1723449600,3,627.52,0.85,6.43,135.9,11.21,20.89,21.82,3.96,2024-08-12 08:00:00,8,12,0,8,0.0,3.0,0.9573785517873511,18.513333333333332,19.643333333333334,3.0,17.97
1723453200,4,640.87,0.91,6.85,144.48,11.92,24.74,25.61,3.8,2024-08-12 09:00:00,9,12,0,8,1.0,3.3333333333333335,0.9660288949629051,21.2,22.17,3.0,20.89
1723456800,4,660.9,0.96,8.05,153.06,13.95,28.91,29.8,3.83,2024-08-12 10:00:00,10,12,0,8,0.0,3.6666666666666665,0.9701342281879194,24.846666666666664,25.743333333333336,4.0,24.74
1723460400,4,694.27,1.1,10.54,153.06,15.74,31.22,32.19,4.12,2024-08-12 11:00:00,11,12,0,8,0.0,4.0,0.9698664181422803,28.290000000000003,29.2,4.0,28.91
1723464000,3,747.68,1.31,15.59,138.76,16.45,29.88,30.93,4.5,2024-08-12 12:00:00,12,12,0,8,-1.0,3.6666666666666665,0.9660523763336566,30.003333333333334,30.973333333333333,4.0,31.22
1723467600,3,1789.09,8.16,71.29,58.65,13.95,34.34,36.87,9.88,2024-08-12 13:00:00,13,12,0,8,0.0,3.3333333333333335,0.9313805261730406,31.813333333333333,33.330000000000005,3.0,29.88
1723471200,3,3231.05,35.32,106.93,2.5,12.16,45.48,50.99,18.24,2024-08-12 14:00:00,14,12,0,8,0.0,3.0,0.8919395959992155,36.56666666666667,39.59666666666667,3.0,34.34
1723474800,4,4219.06,69.74,105.56,0.0,12.64,57.08,65.79,25.84,2024-08-12 15:00:00,15,12,0,8,1.0,3.3333333333333335,0.8676090591275268,45.63333333333333,51.216666666666676,3.0,45.48
1723478400,4,4753.11,84.94,106.93,0.0,13.35,66.64,78.49,33.44,2024-08-12 16:00:00,16,12,0,8,0.0,3.6666666666666665,0.8490253535482227,56.4,65.09,4.0,57.08
1723482000,4,4486.08,76.0,102.82,0.0,11.21,68.45,82.39,32.42,2024-08-12 17:00:00,17,12,0,8,0.0,4.0,0.8308047093093822,64.05666666666667,75.55666666666667,4.0,66.64
1723485600,4,3791.81,59.9,93.22,0.0,8.7,63.78,78.17,26.85,2024-08-12 18:00:00,18,12,0,8,0.0,4.0,0.8159140335166943,66.29,79.68333333333334,4.0,68.45
1723489200,4,2696.99,32.63,76.09,0.0,6.26,52.26,64.31,17.99,2024-08-12 19:00:00,19,12,0,8,0.0,4.0,0.8126263411600062,61.49666666666667,74.95666666666666,4.0,63.78
1723492800,3,1869.2,11.18,61.01,0.23,4.71,44.41,54.48,12.54,2024-08-12 20:00:00,20,12,0,8,-1.0,3.6666666666666665,0.8151615271659325,53.48333333333334,65.65333333333334,4.0,52.26
1723496400,3,1401.9,1.24,45.93,5.28,4.05,40.48,49.25,10.39,2024-08-12 21:00:00,21,12,0,8,0.0,3.3333333333333335,0.8219289340101522,45.71666666666667,56.01333333333334,3.0,44.41
1723500000,3,1134.87,0.05,31.19,16.09,3.99,38.81,46.64,9.5,2024-08-12 22:00:00,22,12,0,8,0.0,3.0,0.8321183533447685,41.23333333333334,50.123333333333335,3.0,40.48
1723503600,3,1001.36,0.01,23.31,21.99,4.05,38.36,45.55,9.12,2024-08-12 23:00:00,23,12,0,8,0.0,3.0,0.8421514818880351,39.216666666666676,47.146666666666675,3.0,38.81
1723507200,3,961.3,0.03,21.25,21.82,4.17,38.59,45.48,8.99,2024-08-13 00:00:00,0,13,1,8,0.0,3.0,0.8485048372911171,38.58666666666667,45.89000000000001,3.0,38.36
1723510800,3,1041.41,0.23,26.39,15.2,4.47,39.3,46.42,9.12,2024-08-13 01:00:00,1,13,1,8,0.0,3.0,0.846617837139164,38.75000000000001,45.81666666666666,3.0,38.59
1723514400,3,1482.01,9.05,39.41,7.96,6.02,43.06,50.76,10.51,2024-08-13 02:00:00,2,13,1,8,0.0,3.0,0.8483057525610718,40.31666666666667,47.55333333333334,3.0,39.3
1723518000,3,2056.12,25.26,52.09,20.56,9.78,49.28,56.69,11.78,2024-08-13 03:00:00,3,13,1,8,0.0,3.0,0.8692891162462516,43.88,51.29,3.0,43.06
1723521600,4,1762.39,12.18,51.41,74.39,18.12,53.98,58.97,10.39,2024-08-13 04:00:00,4,13,1,8,1.0,3.3333333333333335,0.9153807020518907,48.77333333333334,55.473333333333336,3.0,49.28
1723525200,4,1668.93,7.26,45.93,138.76,25.75,65.41,70.0,10.51,2024-08-13 05:00:00,5,13,1,8,0.0,3.6666666666666665,0.9344285714285714,56.223333333333336,61.88666666666668,4.0,53.98
1723528800,5,1588.82,3.58,36.33,234.6,32.42,87.99,92.42,10.39,2024-08-13 06:00:00,6,13,1,8,1.0,4.333333333333333,0.9520666522397748,69.12666666666667,73.79666666666668,4.0,65.41
1723532400,5,907.9,1.01,12.0,237.46,28.37,68.27,70.33,4.75,2024-08-13 07:00:00,7,13,1,8,0.0,4.666666666666667,0.970709512299161,73.89,77.58333333333334,5.0,87.99
1723536000,5,707.63,0.66,7.37,214.58,18.12,52.25,53.61,3.61,2024-08-13 08:00:00,8,13,1,8,0.0,5.0,0.974631598582354,69.50333333333334,72.12,5.0,68.27
1723539600,5,680.92,0.68,7.54,205.99,15.5,47.13,48.4,3.86,2024-08-13 09:00:00,9,13,1,8,0.0,5.0,0.9737603305785125,55.88333333333335,57.44666666666668,5.0,52.25
1723543200,5,674.25,0.72,8.14,197.41,13.59,44.21,45.52,4.37,2024-08-13 10:00:00,10,13,1,8,0.0,5.0,0.9712214411247803,47.863333333333344,49.17666666666668,5.0,47.13
1723546800,5,707.63,0.85,10.71,188.83,13.83,44.09,45.53,5.13,2024-08-13 11:00:00,11,13,1,8,0.0,5.0,0.9683725016472656,45.143333333333345,46.48333333333335,5.0,44.21
1723550400,4,781.06,0.96,16.62,175.95,15.5,44.98,46.59,5.89,2024-08-13 12:00:00,12,13,1,8,-1.0,4.666666666666667,0.9654432281605493,44.42666666666668,45.88000000000002,5.0,44.09
1723554000,4,1895.9,4.41,87.05,85.12,16.21,53.07,56.15,11.4,2024-08-13 13:00:00,13,13,1,8,0.0,4.333333333333333,0.945146927871772,47.38000000000002,49.423333333333346,4.0,44.98
1723557600,4,3631.59,26.82,153.54,3.98,17.17,67.48,73.47,19.76,2024-08-13 14:00:00,14,13,1,8,0.0,4.0,0.918470123860079,55.17666666666668,58.73666666666668,4.0,53.07
1723561200,5,4966.74,67.06,164.51,0.0,19.07,82.11,91.52,28.88,2024-08-13 15:00:00,15,13,1,8,1.0,4.333333333333333,0.8971809440559441,67.55333333333334,73.71333333333335,4.0,67.48
1723564800,5,5714.42,82.25,169.99,0.0,20.03,93.01,105.8,35.46,2024-08-13 16:00:00,16,13,1,8,0.0,4.666666666666667,0.8791115311909263,80.86666666666669,90.26333333333334,5.0,82.11
1723568400,5,5180.36,70.63,141.2,0.0,14.31,93.08,107.97,29.89,2024-08-13 17:00:00,17,13,1,8,0.0,5.0,0.8620913216634251,89.40000000000002,101.76333333333334,5.0,93.01
1723572000,5,3952.03,49.17,100.08,0.0,8.82,85.79,100.57,21.53,2024-08-13 18:00:00,18,13,1,8,0.0,5.0,0.853037685194392,90.62666666666667,104.78000000000002,5.0,93.08
1723575600,5,2429.96,17.66,69.92,0.19,5.3,75.11,86.72,14.44,2024-08-13 19:00:00,19,13,1,8,0.0,5.0,0.866120848708487,84.66000000000001,98.42,5.0,85.79
1723579200,4,1588.82,1.06,49.35,10.28,4.11,69.84,78.52,10.77,2024-08-13 20:00:00,20,13,1,8,-1.0,4.666666666666667,0.8894549159449823,76.91333333333336,88.60333333333334,5.0,75.11
1723582800,4,1201.63,0.0,27.76,32.9,3.81,67.62,74.45,8.74,2024-08-13 21:00:00,21,13,1,8,0.0,4.333333333333333,0.9082605775688382,70.85666666666668,79.89666666666668,4.0,69.84
1723586400,4,1001.36,0.0,16.96,49.35,3.81,65.39,70.86,7.6,2024-08-13 22:00:00,22,13,1,8,0.0,4.0,0.9228055320349986,67.61666666666667,74.61000000000001,4.0,67.62
1723590000,4,894.55,0.0,11.31,63.66,3.87,64.11,68.46,6.9,2024-08-13 23:00:00,23,13,1,8,0.0,4.0,0.9364592462751973,65.70666666666669,71.25666666666667,4.0,65.39
1723593600,4,847.82,0.0,8.74,76.53,3.99,62.78,66.25,6.59,2024-08-14 00:00:00,0,14,2,8,0.0,4.0,0.947622641509434,64.09333333333335,68.52333333333334,4.0,64.11
1723597200,4,847.82,0.0,8.91,90.12,4.83,60.64,63.48,6.33,2024-08-14 01:00:00,1,14,2,8,0.0,4.0,0.9552614996849402,62.51000000000001,66.06333333333335,4.0,62.78
1723600800,4,988.01,0.14,17.82,87.26,6.68,60.04,62.9,6.71,2024-08-14 02:00:00,2,14,2,8,0.0,4.0,0.9545310015898252,61.15333333333334,64.21000000000001,4.0,60.64
1723604400,4,1201.63,1.36,30.16,85.12,11.09,60.53,63.56,7.28,2024-08-14 03:00:00,3,14,2,8,0.0,4.0,0.9523285084959093,60.40333333333334,63.31333333333334,4.0,60.04
